108546;Doing other things
93438;Sliding Two Fingers Left
50920;Zooming In With Two Fingers
6459;Doing other things
50476;Doing other things
104337;Sliding Two Fingers Right
74239;Zooming In With Two Fingers
14423;Sliding Two Fingers Left
137466;Zooming In With Two Fingers
90630;Thumb Up
12112;Thumb Up
28054;Sliding Two Fingers Left
116206;No gesture
139960;Sliding Two Fingers Right
93940;Zooming In With Two Fingers
121359;Zooming Out With Two Fingers
98446;Zooming Out With Two Fingers
103948;Thumb Up
41640;Doing other things
41683;Doing other things
64552;Sliding Two Fingers Right
77403;No gesture
13821;Doing other things
113309;Zooming In With Two Fingers
72461;Sliding Two Fingers Left
127867;Zooming In With Two Fingers
92873;Zooming Out With Two Fingers
105438;Doing other things
9781;Doing other things
70098;Doing other things
28197;No gesture
96183;Sliding Two Fingers Left
108531;Sliding Two Fingers Right
38664;Doing other things
53561;Sliding Two Fingers Left
35307;Zooming In With Two Fingers
44167;Sliding Two Fingers Right
33297;Doing other things
67000;Doing other things
93181;Doing other things
36212;Doing other things
45483;Doing other things
64721;Sliding Two Fingers Right
110523;No gesture
128502;Thumb Up
110167;No gesture
104696;No gesture
15243;No gesture
37437;Thumb Up
118147;Doing other things
100986;Doing other things
136426;Sliding Two Fingers Left
22333;Doing other things
31748;Thumb Up
134848;Zooming In With Two Fingers
6954;Sliding Two Fingers Right
37167;Sliding Two Fingers Left
28659;Zooming In With Two Fingers
127723;Sliding Two Fingers Right
76732;Sliding Two Fingers Right
2883;Sliding Two Fingers Left
86622;Doing other things
72122;Doing other things
105819;Sliding Two Fingers Left
7340;Zooming Out With Two Fingers
57336;Zooming Out With Two Fingers
122223;No gesture
108342;Sliding Two Fingers Left
87953;Sliding Two Fingers Right
21994;No gesture
102861;Doing other things
55029;Doing other things
89843;Sliding Two Fingers Right
101950;Sliding Two Fingers Left
88636;No gesture
82445;Doing other things
63722;Doing other things
68074;Sliding Two Fingers Left
128569;Doing other things
89718;Zooming In With Two Fingers
121325;Doing other things
50332;Zooming In With Two Fingers
82627;Doing other things
126339;Thumb Up
109587;Zooming In With Two Fingers
13426;Sliding Two Fingers Right
53903;Doing other things
52654;Zooming Out With Two Fingers
29296;Sliding Two Fingers Left
76242;Sliding Two Fingers Left
48548;Zooming In With Two Fingers
67357;Sliding Two Fingers Right
6053;Doing other things
114053;Zooming Out With Two Fingers
95943;Sliding Two Fingers Right
14246;Doing other things
64403;Sliding Two Fingers Left
61675;Sliding Two Fingers Left
105625;Thumb Up
140019;Zooming In With Two Fingers
7515;Zooming In With Two Fingers
138291;Doing other things
51641;Sliding Two Fingers Right
68340;Sliding Two Fingers Left
101977;Zooming In With Two Fingers
52587;Doing other things
83397;Zooming Out With Two Fingers
135867;Sliding Two Fingers Right
109842;Zooming In With Two Fingers
81901;Thumb Up
19292;Doing other things
40049;Doing other things
106322;Zooming In With Two Fingers
28236;Doing other things
54259;No gesture
7462;Doing other things
95419;Thumb Up
108485;Zooming Out With Two Fingers
144845;Sliding Two Fingers Right
26517;Doing other things
97916;No gesture
34563;Doing other things
126081;Doing other things
38183;Zooming In With Two Fingers
46004;Zooming Out With Two Fingers
50108;Zooming Out With Two Fingers
29179;Doing other things
35602;Doing other things
5227;Zooming In With Two Fingers
130064;Doing other things
14016;Zooming In With Two Fingers
59317;Zooming Out With Two Fingers
139705;Doing other things
29349;Zooming In With Two Fingers
109167;Sliding Two Fingers Left
62212;Sliding Two Fingers Right
104596;Doing other things
102367;Doing other things
20826;Sliding Two Fingers Right
2259;No gesture
52837;Doing other things
34538;Zooming Out With Two Fingers
5882;Zooming Out With Two Fingers
12826;Doing other things
8398;No gesture
4475;Thumb Up
105511;Sliding Two Fingers Left
111637;Sliding Two Fingers Right
56219;Thumb Up
126894;Zooming Out With Two Fingers
70925;Zooming Out With Two Fingers
29593;Doing other things
112707;Sliding Two Fingers Left
138155;No gesture
89280;No gesture
65662;Sliding Two Fingers Left
132616;Thumb Up
73390;Zooming Out With Two Fingers
10506;Sliding Two Fingers Left
109887;Doing other things
121989;Zooming Out With Two Fingers
2180;Sliding Two Fingers Left
140067;No gesture
100408;Doing other things
75933;Thumb Up
6858;No gesture
79082;Zooming In With Two Fingers
13034;Doing other things
2015;Thumb Up
18893;Sliding Two Fingers Right
131871;Doing other things
13102;Zooming Out With Two Fingers
138874;Zooming Out With Two Fingers
89317;Thumb Up
105698;Zooming In With Two Fingers
145037;Zooming In With Two Fingers
33074;Zooming In With Two Fingers
9596;Doing other things
94101;Doing other things
132237;Zooming In With Two Fingers
101801;Doing other things
32165;Sliding Two Fingers Left
66360;Thumb Up
92393;Zooming In With Two Fingers
53192;Sliding Two Fingers Right
39881;Doing other things
34390;Thumb Up
146644;Doing other things
93043;Doing other things
116279;Doing other things
4508;No gesture
113170;Sliding Two Fingers Left
127290;No gesture
103955;Doing other things
92158;Sliding Two Fingers Left
141199;Doing other things
126646;Zooming In With Two Fingers
132059;Zooming Out With Two Fingers
63279;Zooming In With Two Fingers
78951;Sliding Two Fingers Right
121315;Thumb Up
5761;Doing other things
33360;No gesture
98940;Thumb Up
13227;Sliding Two Fingers Right
71066;Zooming Out With Two Fingers
100867;Sliding Two Fingers Left
109682;No gesture
99978;Sliding Two Fingers Right
74613;Doing other things
79368;Zooming Out With Two Fingers
14024;No gesture
87394;No gesture
103648;No gesture
96324;Sliding Two Fingers Left
20708;Sliding Two Fingers Right
90779;Thumb Up
32302;Doing other things
47474;Zooming Out With Two Fingers
43280;No gesture
23237;Thumb Up
93202;Sliding Two Fingers Left
12710;Zooming Out With Two Fingers
13608;No gesture
113751;Sliding Two Fingers Left
3059;Sliding Two Fingers Right
21570;Zooming Out With Two Fingers
75761;Zooming In With Two Fingers
90043;Sliding Two Fingers Left
87209;Zooming Out With Two Fingers
9968;Doing other things
6557;No gesture
80203;Doing other things
102282;Doing other things
20527;Doing other things
68325;Thumb Up
46273;Doing other things
138952;Doing other things
7206;Sliding Two Fingers Right
114278;Thumb Up
77564;Doing other things
6965;No gesture
41578;Thumb Up
6442;Doing other things
52011;Zooming In With Two Fingers
25435;No gesture
18036;Sliding Two Fingers Right
105138;No gesture
53588;Sliding Two Fingers Left
1654;Zooming Out With Two Fingers
70398;Sliding Two Fingers Left
80868;Zooming In With Two Fingers
106918;Doing other things
100899;No gesture
126950;Sliding Two Fingers Left
122450;Zooming Out With Two Fingers
68192;Sliding Two Fingers Left
55654;Zooming In With Two Fingers
23439;Zooming In With Two Fingers
134224;Zooming In With Two Fingers
117630;Doing other things
107813;Sliding Two Fingers Left
3656;Sliding Two Fingers Right
133378;Zooming In With Two Fingers
105567;Doing other things
25075;Doing other things
84483;Doing other things
44959;Doing other things
147639;Thumb Up
52417;No gesture
42884;Doing other things
127813;Sliding Two Fingers Left
131810;Sliding Two Fingers Left
12260;Thumb Up
107550;Sliding Two Fingers Left
103528;Zooming Out With Two Fingers
73026;Sliding Two Fingers Left
129055;Thumb Up
39057;Sliding Two Fingers Right
2708;Zooming In With Two Fingers
32727;Sliding Two Fingers Right
85507;Sliding Two Fingers Left
16581;Zooming Out With Two Fingers
109239;Sliding Two Fingers Left
8064;Zooming Out With Two Fingers
111551;Thumb Up
104259;No gesture
113622;Sliding Two Fingers Right
85979;Zooming In With Two Fingers
15876;Doing other things
26500;Doing other things
18034;Sliding Two Fingers Right
38255;Zooming Out With Two Fingers
24161;Zooming Out With Two Fingers
79574;Doing other things
83464;Zooming In With Two Fingers
43549;Zooming Out With Two Fingers
17896;Thumb Up
67004;Doing other things
58214;Doing other things
84441;Zooming Out With Two Fingers
99753;Thumb Up
130366;Thumb Up
55719;Sliding Two Fingers Right
56765;Zooming Out With Two Fingers
98749;Zooming In With Two Fingers
93601;Thumb Up
41881;Zooming In With Two Fingers
125194;Zooming In With Two Fingers
91081;No gesture
71636;Zooming Out With Two Fingers
97192;Doing other things
82181;Zooming In With Two Fingers
143941;Thumb Up
104729;No gesture
122170;Zooming Out With Two Fingers
117943;Zooming In With Two Fingers
47971;Doing other things
28117;Doing other things
81392;No gesture
133313;Sliding Two Fingers Right
67557;Zooming Out With Two Fingers
119112;Doing other things
92029;Sliding Two Fingers Left
4718;Zooming Out With Two Fingers
101273;Sliding Two Fingers Left
132070;Sliding Two Fingers Left
24031;Zooming In With Two Fingers
24534;Doing other things
112650;Sliding Two Fingers Right
37447;Doing other things
135964;Doing other things
127803;Zooming Out With Two Fingers
142648;Zooming Out With Two Fingers
75097;Thumb Up
50118;Doing other things
117490;Zooming In With Two Fingers
64853;Zooming Out With Two Fingers
127970;Doing other things
37425;Doing other things
12051;Doing other things
126276;Thumb Up
104649;Doing other things
82583;Sliding Two Fingers Left
11163;Zooming In With Two Fingers
31939;Sliding Two Fingers Right
34526;No gesture
142835;Doing other things
67364;Zooming Out With Two Fingers
69020;No gesture
116969;Doing other things
118877;Zooming In With Two Fingers
79369;Doing other things
70839;Thumb Up
81807;Doing other things
88367;Doing other things
23888;Doing other things
61619;Zooming In With Two Fingers
90430;Zooming Out With Two Fingers
79437;Thumb Up
113849;Zooming In With Two Fingers
101982;Zooming In With Two Fingers
106137;Doing other things
134342;Sliding Two Fingers Right
15878;No gesture
135796;Zooming Out With Two Fingers
122847;Zooming In With Two Fingers
36784;Thumb Up
13532;Sliding Two Fingers Left
127453;Doing other things
116377;Doing other things
15287;Sliding Two Fingers Right
98208;Doing other things
135356;Doing other things
143022;Zooming In With Two Fingers
111280;Doing other things
115512;Sliding Two Fingers Right
117593;Thumb Up
46011;No gesture
80916;Sliding Two Fingers Right
82254;Zooming In With Two Fingers
87470;Zooming In With Two Fingers
63505;Zooming In With Two Fingers
77332;No gesture
5258;Sliding Two Fingers Right
129318;Doing other things
1820;Thumb Up
84662;Zooming Out With Two Fingers
70894;Doing other things
48010;Doing other things
120137;Thumb Up
68230;No gesture
73382;Thumb Up
78292;Doing other things
30958;Doing other things
100011;Thumb Up
8773;Thumb Up
133495;Sliding Two Fingers Right
73141;Doing other things
2995;Zooming In With Two Fingers
53307;Zooming In With Two Fingers
52157;Thumb Up
27132;No gesture
95397;Zooming Out With Two Fingers
125488;Doing other things
126505;No gesture
138954;Sliding Two Fingers Left
72885;Doing other things
20672;Zooming In With Two Fingers
24333;Doing other things
120855;Doing other things
83152;Doing other things
111764;Sliding Two Fingers Left
30192;Thumb Up
127010;Sliding Two Fingers Right
14139;No gesture
109586;Sliding Two Fingers Right
62423;Doing other things
32607;Doing other things
91376;Doing other things
131130;Sliding Two Fingers Right
78583;Sliding Two Fingers Right
127292;Zooming Out With Two Fingers
127402;No gesture
123397;Thumb Up
104567;Doing other things
19732;Doing other things
105434;Zooming In With Two Fingers
23487;Sliding Two Fingers Left
101680;No gesture
88345;Doing other things
114329;Thumb Up
88928;Zooming In With Two Fingers
71124;Doing other things
113935;Zooming In With Two Fingers
3798;Sliding Two Fingers Right
125140;Zooming Out With Two Fingers
14491;Doing other things
83394;Sliding Two Fingers Left
12607;No gesture
1227;Zooming In With Two Fingers
121365;Doing other things
15459;Zooming In With Two Fingers
90792;Zooming Out With Two Fingers
35119;Doing other things
65221;No gesture
60959;No gesture
125583;Sliding Two Fingers Left
47487;No gesture
60181;Zooming Out With Two Fingers
22672;Sliding Two Fingers Left
37407;Thumb Up
8977;Zooming In With Two Fingers
45426;Sliding Two Fingers Left
20616;Zooming Out With Two Fingers
15062;Sliding Two Fingers Left
7416;Zooming Out With Two Fingers
23770;Doing other things
134621;Sliding Two Fingers Left
128529;Sliding Two Fingers Left
94005;Sliding Two Fingers Right
142191;No gesture
146202;Sliding Two Fingers Left
22271;Doing other things
18948;Sliding Two Fingers Left
130485;Zooming In With Two Fingers
3988;No gesture
76425;Sliding Two Fingers Left
75640;Zooming Out With Two Fingers
10139;Doing other things
31480;Thumb Up
69286;No gesture
144464;Sliding Two Fingers Left
109200;Doing other things
124748;Sliding Two Fingers Left
121285;Sliding Two Fingers Right
83116;Doing other things
64409;Sliding Two Fingers Left
3009;Sliding Two Fingers Right
133833;No gesture
97677;Doing other things
82278;Thumb Up
108271;Sliding Two Fingers Right
49227;Sliding Two Fingers Right
12506;Sliding Two Fingers Right
1884;No gesture
92724;Zooming In With Two Fingers
100562;Doing other things
82714;Sliding Two Fingers Right
96773;Zooming Out With Two Fingers
127631;No gesture
118295;Sliding Two Fingers Left
11809;Zooming In With Two Fingers
100407;Sliding Two Fingers Left
128553;No gesture
23100;Zooming Out With Two Fingers
140966;Zooming In With Two Fingers
13981;Zooming In With Two Fingers
131697;Sliding Two Fingers Right
25751;Sliding Two Fingers Left
106290;Zooming Out With Two Fingers
64296;Sliding Two Fingers Right
61519;Doing other things
87330;No gesture
123088;Zooming Out With Two Fingers
144059;Doing other things
10810;Thumb Up
31146;No gesture
30201;Doing other things
75429;Thumb Up
127950;Doing other things
67358;Sliding Two Fingers Right
115319;Doing other things
109616;Thumb Up
76204;Doing other things
83260;Zooming Out With Two Fingers
67630;Doing other things
3148;Sliding Two Fingers Right
29957;Thumb Up
133231;Sliding Two Fingers Left
40732;No gesture
34452;Thumb Up
108078;Zooming In With Two Fingers
94273;Zooming Out With Two Fingers
109851;Sliding Two Fingers Left
46084;No gesture
109570;Zooming In With Two Fingers
